avaliacao_id;funcionario_id;ciclo;data_avaliacao;nota_desempenho;engajamento_score;recomendado_promocao
2680;1561;2024-S2;2024-12-10;3.9;50;f
2681;1562;2024-S1;2024-06-15;3.2;81;f
2682;1562;2024-S2;2024-12-10;3.5;75;f
2683;1563;2024-S1;2024-06-15;3.7;93;f
2684;1563;2024-S2;2024-12-10;3.8;57;f
2685;1564;2024-S1;2024-06-15;4.0;57;f
2686;1564;2024-S2;2024-12-10;4.2;83;f
2687;1565;2024-S1;2024-06-15;3.9;82;f
2688;1565;2024-S2;2024-12-10;4.3;71;f
2689;1566;2024-S1;2024-06-15;3.8;75;f
2690;1566;2024-S2;2024-12-10;3.3;63;f
2691;1567;2024-S1;2024-06-15;3.7;71;f
2692;1567;2024-S2;2024-12-10;3.8;65;f
2693;1568;2024-S1;2024-06-15;2.9;92;f
2694;1568;2024-S2;2024-12-10;2.9;83;f
2695;1569;2024-S1;2024-06-15;3.5;74;f
2696;1569;2024-S2;2024-12-10;4.1;65;f
2697;1570;2024-S1;2024-06-15;2.9;86;f
2698;1570;2024-S2;2024-12-10;4.1;73;f
2699;1571;2024-S1;2024-06-15;4.2;76;f
2700;1571;2024-S2;2024-12-10;3.7;69;f
2701;1572;2024-S1;2024-06-15;2.5;75;f
2702;1572;2024-S2;2024-12-10;3.1;78;f
2703;1573;2024-S1;2024-06-15;3.5;47;f
2704;1573;2024-S2;2024-12-10;3.7;65;f
2705;1574;2024-S1;2024-06-15;4.5;43;f
2706;1574;2024-S2;2024-12-10;3.2;55;f
2707;1575;2024-S1;2024-06-15;4.1;74;f
2708;1575;2024-S2;2024-12-10;4.1;56;f
2709;1576;2024-S1;2024-06-15;3.2;72;f
2710;1576;2024-S2;2024-12-10;4.7;79;f
2711;1577;2024-S2;2024-12-10;3.2;75;f
2712;1578;2024-S1;2024-06-15;4.0;52;f
2713;1578;2024-S2;2024-12-10;3.6;69;f
2714;1579;2024-S1;2024-06-15;4.7;73;f
2715;1579;2024-S2;2024-12-10;4.6;61;f
2716;1580;2024-S1;2024-06-15;4.0;52;f
2717;1580;2024-S2;2024-12-10;4.0;66;f
2718;1582;2024-S1;2024-06-15;3.5;81;f
2719;1582;2024-S2;2024-12-10;4.1;76;f
2720;1583;2024-S1;2024-06-15;4.7;72;f
2721;1583;2024-S2;2024-12-10;3.9;75;f
2722;1584;2024-S1;2024-06-15;4.1;72;f
2723;1584;2024-S2;2024-12-10;3.1;77;f
2724;1585;2024-S1;2024-06-15;2.9;83;f
2725;1585;2024-S2;2024-12-10;4.3;65;f
2726;1586;2024-S2;2024-12-10;3.4;44;f
2727;1587;2024-S1;2024-06-15;3.7;77;f
2728;1588;2024-S1;2024-06-15;3.9;75;f
2729;1588;2024-S2;2024-12-10;3.6;84;f
2730;1589;2024-S1;2024-06-15;3.2;58;f
2731;1589;2024-S2;2024-12-10;3.0;62;f
2732;1590;2024-S1;2024-06-15;3.1;39;f
2733;1590;2024-S2;2024-12-10;3.3;83;f
2734;1591;2024-S1;2024-06-15;3.9;80;f
2735;1591;2024-S2;2024-12-10;4.0;67;f
2736;1592;2024-S1;2024-06-15;3.6;61;f
2737;1592;2024-S2;2024-12-10;3.8;100;f
2738;1593;2024-S1;2024-06-15;3.0;85;f
2739;1593;2024-S2;2024-12-10;3.4;92;f
2740;1594;2024-S2;2024-12-10;3.9;63;f
2741;1595;2024-S1;2024-06-15;3.6;82;f
2742;1595;2024-S2;2024-12-10;4.6;83;f
2743;1596;2024-S1;2024-06-15;3.9;53;f
2744;1596;2024-S2;2024-12-10;3.3;80;f
2745;1597;2024-S1;2024-06-15;2.3;45;f
2746;1597;2024-S2;2024-12-10;4.0;79;f
2747;1598;2024-S2;2024-12-10;3.3;61;f
2748;1599;2024-S1;2024-06-15;4.2;84;f
2749;1599;2024-S2;2024-12-10;3.5;54;f
2750;1601;2024-S1;2024-06-15;4.5;53;f
2751;1601;2024-S2;2024-12-10;4.1;88;f
2752;1602;2024-S1;2024-06-15;3.7;63;f
2753;1602;2024-S2;2024-12-10;2.8;72;f
2754;1603;2024-S1;2024-06-15;2.9;76;f
2755;1603;2024-S2;2024-12-10;2.6;48;f
2756;1605;2024-S1;2024-06-15;3.8;83;f
2757;1605;2024-S2;2024-12-10;3.5;86;f
2758;1606;2024-S1;2024-06-15;3.4;100;f
2759;1606;2024-S2;2024-12-10;3.0;62;f
2760;1607;2024-S1;2024-06-15;4.4;68;f
2761;1607;2024-S2;2024-12-10;4.2;53;f
2762;1608;2024-S1;2024-06-15;3.2;80;f
2763;1608;2024-S2;2024-12-10;2.9;55;f
2764;1609;2024-S1;2024-06-15;3.6;90;f
2765;1609;2024-S2;2024-12-10;3.9;69;f
2766;1610;2024-S1;2024-06-15;3.8;47;f
2767;1610;2024-S2;2024-12-10;3.4;78;f
2768;1611;2024-S1;2024-06-15;3.8;80;f
2769;1611;2024-S2;2024-12-10;4.1;75;f
2770;1613;2024-S1;2024-06-15;2.3;76;f
2771;1613;2024-S2;2024-12-10;3.4;66;f
2772;1614;2024-S1;2024-06-15;3.5;76;f
2773;1614;2024-S2;2024-12-10;2.9;47;f
2774;1615;2024-S2;2024-12-10;3.0;84;f
2775;1616;2024-S1;2024-06-15;3.5;79;f
2776;1616;2024-S2;2024-12-10;4.0;77;f
2777;1617;2024-S1;2024-06-15;4.0;64;f
2778;1618;2024-S2;2024-12-10;4.1;77;f
2779;1619;2024-S2;2024-12-10;2.8;72;f
2780;1620;2024-S1;2024-06-15;3.6;78;f
2781;1620;2024-S2;2024-12-10;3.7;68;f
2782;1621;2024-S2;2024-12-10;4.6;80;t
2783;1623;2024-S1;2024-06-15;3.2;72;f
2784;1623;2024-S2;2024-12-10;2.7;98;f
2785;1624;2024-S1;2024-06-15;4.1;65;f
2786;1624;2024-S2;2024-12-10;4.5;59;f
2787;1625;2024-S1;2024-06-15;3.4;79;f
2788;1625;2024-S2;2024-12-10;4.2;63;f
2789;1626;2024-S1;2024-06-15;4.0;76;f
2790;1626;2024-S2;2024-12-10;3.7;64;f
2791;1627;2024-S1;2024-06-15;4.2;43;f
2792;1627;2024-S2;2024-12-10;3.8;62;f
2793;1628;2024-S1;2024-06-15;3.6;62;f
2794;1628;2024-S2;2024-12-10;3.0;62;f
2795;1629;2024-S1;2024-06-15;3.4;68;f
2796;1629;2024-S2;2024-12-10;3.7;80;f
2797;1630;2024-S1;2024-06-15;4.5;72;f
2798;1630;2024-S2;2024-12-10;3.1;82;f
2799;1631;2024-S1;2024-06-15;3.8;58;f
2800;1631;2024-S2;2024-12-10;3.7;81;f
2801;1632;2024-S1;2024-06-15;3.2;64;f
2802;1632;2024-S2;2024-12-10;3.7;67;f
2803;1633;2024-S1;2024-06-15;2.8;100;f
2804;1633;2024-S2;2024-12-10;3.4;62;f
2805;1634;2024-S1;2024-06-15;3.5;70;f
2806;1634;2024-S2;2024-12-10;3.9;56;f
2807;1635;2024-S1;2024-06-15;4.4;51;f
2808;1635;2024-S2;2024-12-10;3.4;82;f
2809;1636;2024-S1;2024-06-15;4.1;32;f
2810;1636;2024-S2;2024-12-10;3.7;72;f
2811;1637;2024-S1;2024-06-15;3.8;63;f
2812;1637;2024-S2;2024-12-10;3.6;79;f
2813;1638;2024-S1;2024-06-15;4.1;51;f
2814;1638;2024-S2;2024-12-10;4.0;76;f
2815;1639;2024-S1;2024-06-15;4.2;59;f
2816;1639;2024-S2;2024-12-10;3.9;45;f
2817;1640;2024-S1;2024-06-15;3.5;67;f
2818;1640;2024-S2;2024-12-10;3.7;82;f
2819;1641;2024-S1;2024-06-15;3.1;88;f
2820;1641;2024-S2;2024-12-10;2.4;48;f
2821;1642;2024-S1;2024-06-15;4.2;73;f
2822;1642;2024-S2;2024-12-10;4.6;82;t
2823;1643;2024-S1;2024-06-15;4.7;73;f
2824;1643;2024-S2;2024-12-10;3.9;61;f
2825;1644;2024-S1;2024-06-15;3.7;74;f
2826;1644;2024-S2;2024-12-10;3.8;61;f
2827;1645;2024-S1;2024-06-15;3.8;73;f
2828;1645;2024-S2;2024-12-10;3.9;66;f
2829;1646;2024-S1;2024-06-15;3.7;100;f
2830;1646;2024-S2;2024-12-10;3.7;86;f
2831;1647;2024-S1;2024-06-15;4.5;51;f
2832;1647;2024-S2;2024-12-10;3.6;69;f
2833;1648;2024-S1;2024-06-15;4.8;98;t
2834;1648;2024-S2;2024-12-10;3.2;51;f
2835;1649;2024-S1;2024-06-15;3.4;88;f
2836;1649;2024-S2;2024-12-10;3.8;78;f
2837;1650;2024-S1;2024-06-15;3.7;76;f
2838;1651;2024-S1;2024-06-15;3.6;65;f
2839;1651;2024-S2;2024-12-10;3.3;67;f
2840;1652;2024-S1;2024-06-15;5.0;79;f
2841;1652;2024-S2;2024-12-10;3.2;53;f
2842;1653;2024-S1;2024-06-15;3.7;48;f
2843;1653;2024-S2;2024-12-10;4.2;36;f
2844;1654;2024-S1;2024-06-15;3.5;46;f
2845;1654;2024-S2;2024-12-10;3.9;61;f
2846;1655;2024-S1;2024-06-15;4.1;41;f
2847;1655;2024-S2;2024-12-10;4.3;76;f
2848;1656;2024-S1;2024-06-15;3.7;60;f
2849;1656;2024-S2;2024-12-10;3.5;82;f
2850;1657;2024-S1;2024-06-15;3.2;70;f
2851;1657;2024-S2;2024-12-10;3.5;74;f
2852;1658;2024-S1;2024-06-15;2.9;92;f
2853;1658;2024-S2;2024-12-10;4.2;47;f
2854;1659;2024-S1;2024-06-15;2.6;91;f
2855;1659;2024-S2;2024-12-10;3.7;46;f
2856;1660;2024-S1;2024-06-15;3.4;67;f
2857;1660;2024-S2;2024-12-10;4.1;85;f
2858;1661;2024-S1;2024-06-15;3.8;69;f
2859;1661;2024-S2;2024-12-10;3.4;91;f
2860;1662;2024-S1;2024-06-15;3.5;79;f
2861;1662;2024-S2;2024-12-10;3.1;54;f
2862;1663;2024-S1;2024-06-15;3.8;66;f
2863;1663;2024-S2;2024-12-10;2.9;67;f
2864;1664;2024-S1;2024-06-15;5.0;71;f
2865;1664;2024-S2;2024-12-10;3.5;67;f
2866;1665;2024-S1;2024-06-15;4.4;69;f
2867;1665;2024-S2;2024-12-10;3.8;82;f
2868;1666;2024-S1;2024-06-15;4.4;61;f
2869;1666;2024-S2;2024-12-10;3.2;62;f
2870;1667;2024-S1;2024-06-15;4.1;82;f
2871;1667;2024-S2;2024-12-10;3.8;85;f
2872;1668;2024-S1;2024-06-15;4.1;63;f
2873;1668;2024-S2;2024-12-10;2.9;65;f
2874;1669;2024-S2;2024-12-10;4.0;78;f
2875;1670;2024-S1;2024-06-15;2.7;38;f
2876;1670;2024-S2;2024-12-10;4.1;82;f
2877;1671;2024-S1;2024-06-15;3.9;84;f
2878;1671;2024-S2;2024-12-10;3.8;53;f
2879;1672;2024-S1;2024-06-15;3.5;70;f
2880;1672;2024-S2;2024-12-10;3.4;63;f
2881;1673;2024-S1;2024-06-15;3.6;60;f
2882;1673;2024-S2;2024-12-10;2.5;73;f
2883;1674;2024-S1;2024-06-15;4.4;41;f
2884;1674;2024-S2;2024-12-10;3.8;57;f
2885;1675;2024-S1;2024-06-15;4.1;77;f
2886;1676;2024-S1;2024-06-15;4.3;60;f
2887;1676;2024-S2;2024-12-10;3.7;100;f
2888;1677;2024-S1;2024-06-15;3.8;81;f
2889;1677;2024-S2;2024-12-10;4.5;59;f
2890;1678;2024-S1;2024-06-15;2.6;48;f
2891;1678;2024-S2;2024-12-10;3.1;66;f
2892;1679;2024-S1;2024-06-15;4.0;85;f
2893;1679;2024-S2;2024-12-10;3.1;100;f
2894;1680;2024-S1;2024-06-15;4.4;64;f
2895;1680;2024-S2;2024-12-10;5.0;80;t
2896;1681;2024-S1;2024-06-15;3.1;70;f
2897;1681;2024-S2;2024-12-10;3.8;67;f
2898;1682;2024-S1;2024-06-15;4.6;88;t
2899;1682;2024-S2;2024-12-10;3.7;56;f
2900;1683;2024-S1;2024-06-15;2.9;72;f
2901;1683;2024-S2;2024-12-10;4.1;86;f
2902;1684;2024-S1;2024-06-15;3.8;60;f
2903;1684;2024-S2;2024-12-10;3.7;76;f
2904;1685;2024-S1;2024-06-15;3.3;65;f
2905;1685;2024-S2;2024-12-10;3.7;75;f
2906;1686;2024-S1;2024-06-15;3.0;64;f
2907;1686;2024-S2;2024-12-10;3.8;78;f
2908;1687;2024-S2;2024-12-10;3.8;76;f
2909;1688;2024-S1;2024-06-15;3.8;60;f
2910;1688;2024-S2;2024-12-10;4.5;66;f
2911;1689;2024-S1;2024-06-15;3.3;51;f
2912;1689;2024-S2;2024-12-10;3.4;62;f
2913;1690;2024-S1;2024-06-15;3.5;76;f
2914;1691;2024-S1;2024-06-15;4.4;83;f
2915;1691;2024-S2;2024-12-10;2.6;86;f
2916;1692;2024-S1;2024-06-15;4.0;97;f
2917;1692;2024-S2;2024-12-10;3.3;57;f
2918;1693;2024-S1;2024-06-15;4.2;82;f
2919;1693;2024-S2;2024-12-10;3.3;68;f
2920;1694;2024-S1;2024-06-15;4.0;76;f
2921;1694;2024-S2;2024-12-10;3.7;73;f
2922;1695;2024-S1;2024-06-15;3.2;69;f
2923;1695;2024-S2;2024-12-10;2.9;71;f
2924;1696;2024-S1;2024-06-15;2.9;56;f
2925;1696;2024-S2;2024-12-10;5.0;45;f
2926;1697;2024-S1;2024-06-15;4.2;75;f
2927;1697;2024-S2;2024-12-10;3.9;57;f
2928;1698;2024-S1;2024-06-15;4.1;46;f
2929;1698;2024-S2;2024-12-10;3.4;72;f
2930;1699;2024-S1;2024-06-15;4.6;81;t
2931;1699;2024-S2;2024-12-10;3.6;68;f
2932;1700;2024-S1;2024-06-15;3.4;100;f
2933;1700;2024-S2;2024-12-10;3.5;81;f
2934;1701;2024-S1;2024-06-15;2.9;13;f
2935;1701;2024-S2;2024-12-10;3.8;19;f
2936;1702;2024-S1;2024-06-15;3.2;64;f
2937;1702;2024-S2;2024-12-10;3.3;68;f
2938;1703;2024-S1;2024-06-15;3.3;90;f
2939;1703;2024-S2;2024-12-10;4.0;63;f
2940;1704;2024-S1;2024-06-15;3.2;64;f
2941;1704;2024-S2;2024-12-10;3.2;55;f
2942;1705;2024-S2;2024-12-10;4.2;66;f
2943;1706;2024-S1;2024-06-15;3.9;72;f
2944;1706;2024-S2;2024-12-10;4.5;84;t
2945;1707;2024-S1;2024-06-15;3.8;78;f
2946;1707;2024-S2;2024-12-10;2.4;77;f
2947;1708;2024-S1;2024-06-15;4.0;80;f
2948;1708;2024-S2;2024-12-10;3.6;96;f
2949;1709;2024-S1;2024-06-15;4.2;92;f
2950;1709;2024-S2;2024-12-10;3.9;72;f
2951;1710;2024-S1;2024-06-15;4.0;63;f
2952;1710;2024-S2;2024-12-10;4.2;65;f
2953;1713;2024-S1;2024-06-15;3.4;53;f
2954;1713;2024-S2;2024-12-10;4.3;100;f
2955;1714;2024-S1;2024-06-15;4.5;84;f
2956;1714;2024-S2;2024-12-10;3.5;70;f
2957;1716;2024-S1;2024-06-15;4.1;68;f
2958;1716;2024-S2;2024-12-10;3.8;62;f
2959;1717;2024-S1;2024-06-15;4.1;70;f
2960;1717;2024-S2;2024-12-10;3.5;60;f
2961;1718;2024-S1;2024-06-15;3.3;53;f
2962;1718;2024-S2;2024-12-10;3.9;63;f
2963;1719;2024-S1;2024-06-15;3.7;89;f
2964;1719;2024-S2;2024-12-10;3.6;69;f
2965;1720;2024-S1;2024-06-15;3.7;76;f
2966;1720;2024-S2;2024-12-10;3.4;83;f
2967;1721;2024-S1;2024-06-15;3.8;64;f
2968;1721;2024-S2;2024-12-10;3.5;88;f
2969;1722;2024-S1;2024-06-15;3.3;77;f
2970;1722;2024-S2;2024-12-10;4.0;56;f
2971;1723;2024-S1;2024-06-15;2.9;67;f
2972;1723;2024-S2;2024-12-10;4.1;51;f
2973;1724;2024-S1;2024-06-15;3.2;81;f
2974;1724;2024-S2;2024-12-10;3.1;86;f
2975;1725;2024-S1;2024-06-15;5.0;60;f
2976;1725;2024-S2;2024-12-10;4.5;76;f
2977;1726;2024-S1;2024-06-15;3.3;94;f
2978;1726;2024-S2;2024-12-10;3.9;88;f
2979;1727;2024-S1;2024-06-15;5.0;70;f
2980;1727;2024-S2;2024-12-10;4.0;56;f
2981;1728;2024-S1;2024-06-15;3.4;70;f
2982;1728;2024-S2;2024-12-10;3.8;42;f
2983;1729;2024-S1;2024-06-15;4.6;80;f
2984;1729;2024-S2;2024-12-10;3.9;85;f
2985;1730;2024-S2;2024-12-10;2.8;100;f
2986;1731;2024-S1;2024-06-15;4.1;80;f
2987;1731;2024-S2;2024-12-10;3.6;51;f
2988;1732;2024-S1;2024-06-15;4.1;87;f
2989;1732;2024-S2;2024-12-10;2.8;84;f
2990;1733;2024-S1;2024-06-15;4.5;93;t
2991;1733;2024-S2;2024-12-10;3.8;76;f
2992;1734;2024-S1;2024-06-15;4.0;92;f
2993;1734;2024-S2;2024-12-10;3.3;66;f
2994;1735;2024-S1;2024-06-15;3.1;43;f
2995;1735;2024-S2;2024-12-10;3.9;59;f
2996;1738;2024-S1;2024-06-15;4.2;63;f
2997;1738;2024-S2;2024-12-10;3.0;86;f
2998;1739;2024-S1;2024-06-15;4.0;69;f
2999;1739;2024-S2;2024-12-10;3.6;80;f
3000;1740;2024-S1;2024-06-15;3.5;50;f
3001;1741;2024-S1;2024-06-15;4.0;65;f
3002;1741;2024-S2;2024-12-10;3.6;25;f
3003;1742;2024-S1;2024-06-15;3.2;57;f
3004;1742;2024-S2;2024-12-10;3.1;66;f
3005;1743;2024-S1;2024-06-15;3.5;57;f
3006;1743;2024-S2;2024-12-10;4.4;80;f
3007;1744;2024-S2;2024-12-10;3.8;81;f
3008;1745;2024-S2;2024-12-10;2.8;47;f
3009;1746;2024-S1;2024-06-15;4.4;100;f
3010;1746;2024-S2;2024-12-10;3.7;100;f
3011;1747;2024-S1;2024-06-15;3.7;62;f
3012;1747;2024-S2;2024-12-10;4.2;41;f
3013;1748;2024-S1;2024-06-15;3.4;60;f
3014;1748;2024-S2;2024-12-10;3.0;65;f
3015;1749;2024-S1;2024-06-15;3.9;90;f
3016;1749;2024-S2;2024-12-10;4.3;49;f
3017;1750;2024-S1;2024-06-15;5.0;89;f
3018;1750;2024-S2;2024-12-10;4.7;73;f
3019;1751;2024-S1;2024-06-15;3.7;71;f
3020;1751;2024-S2;2024-12-10;3.4;100;f
3021;1752;2024-S1;2024-06-15;3.2;48;f
3022;1752;2024-S2;2024-12-10;3.4;77;f
3023;1753;2024-S1;2024-06-15;3.4;67;f
3024;1753;2024-S2;2024-12-10;2.6;54;f
3025;1754;2024-S1;2024-06-15;3.0;83;f
3026;1755;2024-S1;2024-06-15;2.9;62;f
3027;1755;2024-S2;2024-12-10;3.6;56;f
3028;1756;2024-S2;2024-12-10;3.9;78;f
3029;1757;2024-S1;2024-06-15;4.5;72;f
3030;1757;2024-S2;2024-12-10;2.5;63;f
3031;1758;2024-S1;2024-06-15;3.5;90;f
3032;1758;2024-S2;2024-12-10;3.6;77;f
3033;1759;2024-S1;2024-06-15;2.4;52;f
3034;1760;2024-S1;2024-06-15;3.4;48;f
3035;1760;2024-S2;2024-12-10;2.3;79;f
3036;1761;2024-S1;2024-06-15;3.9;77;f
3037;1761;2024-S2;2024-12-10;3.8;44;f
3038;1762;2024-S1;2024-06-15;3.3;70;f
3039;1762;2024-S2;2024-12-10;3.3;79;f
3040;1763;2024-S1;2024-06-15;3.6;81;f
3041;1763;2024-S2;2024-12-10;4.3;78;f
3042;1764;2024-S1;2024-06-15;3.8;53;f
3043;1764;2024-S2;2024-12-10;3.7;49;f
3044;1765;2024-S1;2024-06-15;3.0;76;f
3045;1765;2024-S2;2024-12-10;3.0;100;f
3046;1766;2024-S1;2024-06-15;4.2;72;f
3047;1766;2024-S2;2024-12-10;2.2;45;f
3048;1767;2024-S1;2024-06-15;5.0;64;f
3049;1769;2024-S1;2024-06-15;4.4;64;f
3050;1769;2024-S2;2024-12-10;3.2;57;f
3051;1770;2024-S1;2024-06-15;2.9;79;f
3052;1770;2024-S2;2024-12-10;3.9;64;f
3053;1771;2024-S1;2024-06-15;2.6;68;f
3054;1771;2024-S2;2024-12-10;4.0;100;f
3055;1772;2024-S2;2024-12-10;4.3;74;f
3056;1773;2024-S1;2024-06-15;3.2;89;f
3057;1773;2024-S2;2024-12-10;3.8;74;f
3058;1774;2024-S1;2024-06-15;4.3;68;f
3059;1774;2024-S2;2024-12-10;4.2;55;f
3060;1775;2024-S1;2024-06-15;3.3;78;f
3061;1775;2024-S2;2024-12-10;3.7;68;f
3062;1776;2024-S1;2024-06-15;3.0;85;f
3063;1776;2024-S2;2024-12-10;2.8;84;f
3064;1778;2024-S1;2024-06-15;3.7;72;f
3065;1778;2024-S2;2024-12-10;3.7;59;f
3066;1779;2024-S2;2024-12-10;3.7;77;f
3067;1781;2024-S1;2024-06-15;3.9;70;f
3068;1781;2024-S2;2024-12-10;3.6;70;f
3069;1782;2024-S1;2024-06-15;3.6;47;f
3070;1782;2024-S2;2024-12-10;3.4;57;f
3071;1783;2024-S1;2024-06-15;3.6;59;f
3072;1783;2024-S2;2024-12-10;3.9;88;f
3073;1784;2024-S1;2024-06-15;3.5;75;f
3074;1784;2024-S2;2024-12-10;3.4;70;f
3075;1785;2024-S1;2024-06-15;4.4;50;f
3076;1785;2024-S2;2024-12-10;3.3;73;f
3077;1786;2024-S1;2024-06-15;3.6;66;f
3078;1786;2024-S2;2024-12-10;3.1;78;f
3079;1787;2024-S1;2024-06-15;3.6;81;f
3080;1787;2024-S2;2024-12-10;4.3;71;f
3081;1788;2024-S1;2024-06-15;3.3;59;f
3082;1789;2024-S1;2024-06-15;3.5;92;f
3083;1789;2024-S2;2024-12-10;4.1;89;f
3084;1790;2024-S1;2024-06-15;2.7;81;f
3085;1790;2024-S2;2024-12-10;3.9;60;f
3086;1791;2024-S1;2024-06-15;2.9;69;f
3087;1792;2024-S1;2024-06-15;3.7;63;f
3088;1792;2024-S2;2024-12-10;3.3;64;f
3089;1793;2024-S1;2024-06-15;3.3;85;f
3090;1793;2024-S2;2024-12-10;3.3;48;f
3091;1794;2024-S1;2024-06-15;4.1;84;f
3092;1794;2024-S2;2024-12-10;3.6;56;f
3093;1796;2024-S1;2024-06-15;2.6;72;f
3094;1796;2024-S2;2024-12-10;4.0;60;f
3095;1797;2024-S1;2024-06-15;4.1;51;f
3096;1797;2024-S2;2024-12-10;3.7;43;f
3097;1798;2024-S1;2024-06-15;3.2;47;f
3098;1798;2024-S2;2024-12-10;4.0;76;f
3099;1799;2024-S1;2024-06-15;5.0;74;f
3100;1799;2024-S2;2024-12-10;3.5;57;f
3101;1801;2024-S1;2024-06-15;4.2;100;f
3102;1801;2024-S2;2024-12-10;4.3;74;f
3103;1802;2024-S1;2024-06-15;3.7;49;f
3104;1802;2024-S2;2024-12-10;4.2;61;f
3105;1804;2024-S1;2024-06-15;3.0;69;f
3106;1804;2024-S2;2024-12-10;3.3;59;f
3107;1806;2024-S1;2024-06-15;3.4;45;f
3108;1806;2024-S2;2024-12-10;3.6;75;f
3109;1808;2024-S1;2024-06-15;3.2;90;f
3110;1808;2024-S2;2024-12-10;3.4;56;f
3111;1809;2024-S1;2024-06-15;4.1;72;f
3112;1809;2024-S2;2024-12-10;4.4;94;f
3113;1810;2024-S1;2024-06-15;2.9;100;f
3114;1810;2024-S2;2024-12-10;2.4;54;f
3115;1811;2024-S1;2024-06-15;3.0;90;f
3116;1811;2024-S2;2024-12-10;4.0;75;f
3117;1812;2024-S1;2024-06-15;2.4;71;f
3118;1812;2024-S2;2024-12-10;5.0;79;f
3119;1813;2024-S1;2024-06-15;3.5;87;f
3120;1813;2024-S2;2024-12-10;3.8;65;f
3121;1814;2024-S1;2024-06-15;3.3;79;f
3122;1814;2024-S2;2024-12-10;3.5;74;f
3123;1815;2024-S1;2024-06-15;2.4;70;f
3124;1815;2024-S2;2024-12-10;3.1;86;f
3125;1816;2024-S1;2024-06-15;3.1;61;f
3126;1816;2024-S2;2024-12-10;3.0;83;f
3127;1817;2024-S1;2024-06-15;4.0;56;f
3128;1817;2024-S2;2024-12-10;3.2;83;f
3129;1818;2024-S1;2024-06-15;4.8;78;f
3130;1818;2024-S2;2024-12-10;4.3;68;f
3131;1819;2024-S1;2024-06-15;3.1;69;f
3132;1819;2024-S2;2024-12-10;4.3;64;f
3133;1820;2024-S1;2024-06-15;3.5;100;f
3134;1820;2024-S2;2024-12-10;4.7;74;f
3135;1821;2024-S1;2024-06-15;4.3;55;f
3136;1821;2024-S2;2024-12-10;4.1;73;f
3137;1822;2024-S1;2024-06-15;3.9;53;f
3138;1822;2024-S2;2024-12-10;2.8;64;f
3139;1823;2024-S2;2024-12-10;2.9;58;f
3140;1824;2024-S1;2024-06-15;5.0;89;f
3141;1824;2024-S2;2024-12-10;3.3;86;f
3142;1825;2024-S1;2024-06-15;3.6;72;f
3143;1825;2024-S2;2024-12-10;4.0;63;f
3144;1826;2024-S1;2024-06-15;3.1;70;f
3145;1826;2024-S2;2024-12-10;3.0;65;f
3146;1827;2024-S1;2024-06-15;3.1;67;f
3147;1827;2024-S2;2024-12-10;3.2;67;f
3148;1828;2024-S2;2024-12-10;4.3;61;f
3149;1829;2024-S1;2024-06-15;3.9;46;f
3150;1829;2024-S2;2024-12-10;3.5;60;f
3151;1830;2024-S1;2024-06-15;3.7;64;f
3152;1830;2024-S2;2024-12-10;4.2;67;f
3153;1831;2024-S2;2024-12-10;4.3;42;f
3154;1833;2024-S1;2024-06-15;3.7;73;f
3155;1833;2024-S2;2024-12-10;3.2;72;f
3156;1834;2024-S1;2024-06-15;4.0;87;f
3157;1834;2024-S2;2024-12-10;3.5;65;f
3158;1835;2024-S1;2024-06-15;3.4;72;f
3159;1835;2024-S2;2024-12-10;3.2;82;f
3160;1837;2024-S1;2024-06-15;2.8;71;f
3161;1837;2024-S2;2024-12-10;2.9;71;f
3162;1838;2024-S1;2024-06-15;4.1;74;f
3163;1838;2024-S2;2024-12-10;3.4;82;f
3164;1839;2024-S1;2024-06-15;2.2;71;f
3165;1839;2024-S2;2024-12-10;3.2;78;f
3166;1840;2024-S1;2024-06-15;2.3;65;f
3167;1840;2024-S2;2024-12-10;3.3;84;f
3168;1841;2024-S1;2024-06-15;3.3;68;f
3169;1841;2024-S2;2024-12-10;3.7;71;f
3170;1842;2024-S1;2024-06-15;3.7;72;f
3171;1842;2024-S2;2024-12-10;3.7;100;f
3172;1843;2024-S1;2024-06-15;2.7;60;f
3173;1843;2024-S2;2024-12-10;3.7;87;f
3174;1844;2024-S1;2024-06-15;4.2;86;f
3175;1844;2024-S2;2024-12-10;3.7;89;f
3176;1845;2024-S1;2024-06-15;3.4;84;f
3177;1845;2024-S2;2024-12-10;3.8;74;f
3178;1846;2024-S1;2024-06-15;3.0;47;f
3179;1846;2024-S2;2024-12-10;3.5;70;f
3180;1847;2024-S1;2024-06-15;3.1;84;f
3181;1847;2024-S2;2024-12-10;3.2;80;f
3182;1848;2024-S1;2024-06-15;3.5;82;f
3183;1848;2024-S2;2024-12-10;3.0;49;f
3184;1849;2024-S1;2024-06-15;4.0;83;f
3185;1849;2024-S2;2024-12-10;3.9;59;f
3186;1850;2024-S1;2024-06-15;4.1;79;f
3187;1850;2024-S2;2024-12-10;3.1;78;f
3188;1851;2024-S1;2024-06-15;3.8;73;f
3189;1851;2024-S2;2024-12-10;2.9;83;f
3190;1852;2024-S1;2024-06-15;3.4;62;f
3191;1852;2024-S2;2024-12-10;4.0;68;f
3192;1853;2024-S1;2024-06-15;2.9;93;f
3193;1853;2024-S2;2024-12-10;3.8;71;f
3194;1854;2024-S2;2024-12-10;3.7;72;f
3195;1855;2024-S2;2024-12-10;3.8;87;f
